45
45
45
45
45
180
45
131
30
30
30
30
30
180
180
180
180
180
180
11
11
11
11
11
11
11
110
11
11
11
11
11
11
11
11
11
5
11
5
5
5
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
